id,created_at,text
1110065114349228033,2019-03-25 06:25:21,"RT @DavidKenner: ISIS has lost its empire, but it hasn’t lost its fortune. My article for @TheAtlantic on how it safeguards the $100s of mi…"
1110065110222016512,2019-03-25 06:25:20,As good citizens aid the Law Enforcement agencies https://t.co/TvcCflDhg3
1110065106384109568,2019-03-25 06:25:20,RT @NITV: 'We are you and you are us'; Aboriginal and Māori performers pay homage to Christchurch terror victims with evoking display of cu…
1110065100210073601,2019-03-25 06:25:18,"RT @rishibagree: Akbar Lone, National Conference candidate from Baramullah (which has recently been declared terror free) begins his speech…"
1110065078307639296,2019-03-25 06:25:13,"RT @dril: issuing correction on a previous post of mine, regarding the terror group ISIL. you do not, under any circumstances, ""gotta hand…"
1110065062830432256,2019-03-25 06:25:09,"RT @RealCandaceO: If you thought Trump colluded w/ Russia, that Jussie Smollett was attacked in a polar vortex, and that I had anything to…"
1110065048125362177,2019-03-25 06:25:06,"RT @Fereeha: And this is how you win hearts and minds, not by bombing around the world and aggressively tackling those who had nothing to d…"
1110065041418711040,2019-03-25 06:25:04,"My view as i lay in bed, staring up at my ceiling, contemplating my inner demons and the demon that is about to jum… https://t.co/cAGXojbZgk"
1110065018228346882,2019-03-25 06:24:59,"RT @umar8528: This is how leftists &amp; liberals obfuscate &amp; whitewash their crimes.

The leftist &amp; liberal parties PPP, MQM &amp; ANP killed clos…"
1110065009277583360,2019-03-25 06:24:56,"RT @rishibagree: Akbar Lone, National Conference candidate from Baramullah (which has recently been declared terror free) begins his speech…"
1110065008992346112,2019-03-25 06:24:56,"RT @ebmalinzakMD: This woman is #womeninleadership.  Prime Minister @ 38, a new mom, &amp; now guiding her country through tragedy with a force…"
1110064984560590848,2019-03-25 06:24:50,"RT @RealCandaceO: If you thought Trump colluded w/ Russia, that Jussie Smollett was attacked in a polar vortex, and that I had anything to…"
1110064973772935168,2019-03-25 06:24:48,"*India2018*    https://t.co/M93pc6xGsM   *Full 4 dec2018 see India2019*
https://t.co/FrWQhtv7ls… https://t.co/OsHbv9ELWN"
1110064966386749441,2019-03-25 06:24:46,"RT @GauravPandhi: A bomb stocked at RSS functionary's residence goes off, injuring his family including children. Obviously the bomb wasn't…"
1110064964624998400,2019-03-25 06:24:46,"RT @mithileshpandey: WikiLeaks reveal ""Congress party played religious politics after 26/11 Mumbai terror attacks""

#WhyCongHatesHindus ?…"
1110064959981916160,2019-03-25 06:24:45,"RT @rishibagree: Akbar Lone, National Conference candidate from Baramullah (which has recently been declared terror free) begins his speech…"
1110064959008976902,2019-03-25 06:24:44,RT @ashoswai: Most of the India’s TV anchors suffer from lack of decent education but are blessed with huge ego. Kashmir conflict is a conf…
1110064946761662465,2019-03-25 06:24:41,"RT @DailySabah: LIVE — Erdoğan: Neo-Nazi groups should be classified as terror organizations just like Daesh, al-Shabab, and the PKK"
1110064943855009793,2019-03-25 06:24:41,RT @nowthisnews: This man performed the traditional Haka dance to honor victims of the New Zealand terror attack https://t.co/sC5LcNE8zb
1110064942672162816,2019-03-25 06:24:40,"RT @NigerianMuseum: Nigerian Imam, Alabi Lateef saved countless lives during the New Zealand terror attack.

Alabi said he was ready to die…"
1110064889442328576,2019-03-25 06:24:28,"RT @RealCandaceO: If you thought Trump colluded w/ Russia, that Jussie Smollett was attacked in a polar vortex, and that I had anything to…"
1110064879430332416,2019-03-25 06:24:25,Terror attacks 'excite' NZ radicals https://t.co/gA0QizSQhv
1110064871276773376,2019-03-25 06:24:23,"RT @rishibagree: Akbar Lone, National Conference candidate from Baramullah (which has recently been declared terror free) begins his speech…"
1110064868500164608,2019-03-25 06:24:23,"RT @NigerianMuseum: Nigerian Imam, Alabi Lateef saved countless lives during the New Zealand terror attack.

Alabi said he was ready to die…"
1110064853807329280,2019-03-25 06:24:19,"RT @RealCandaceO: If you thought Trump colluded w/ Russia, that Jussie Smollett was attacked in a polar vortex, and that I had anything to…"
1110064847423705088,2019-03-25 06:24:18,"RT @RealCandaceO: If you thought Trump colluded w/ Russia, that Jussie Smollett was attacked in a polar vortex, and that I had anything to…"
1110064836149309441,2019-03-25 06:24:15,"RT @RealCandaceO: If you thought Trump colluded w/ Russia, that Jussie Smollett was attacked in a polar vortex, and that I had anything to…"
1110064823562317824,2019-03-25 06:24:12,RT @60Minutes: “This technology is being used by autocratic dictators who can mount global cyber espionage operations simply by purchasing…
1110064818629672960,2019-03-25 06:24:11,RT @NITV: 'We are you and you are us'; Aboriginal and Māori performers pay homage to Christchurch terror victims with evoking display of cu…
